time,water_level
1/25/2000 0:00,5703.48
1/26/2000 0:00,5703.3
1/27/2000 0:00,5703.26
1/28/2000 0:00,5703.1
1/30/2000 0:00,5703.3
1/31/2000 0:00,5703.43
2/1/2000 0:00,5703.54
2/2/2000 0:00,5703.62
2/3/2000 0:00,5703.7
2/6/2000 0:00,5703.73
2/7/2000 0:00,5703.64
2/8/2000 0:00,5703.57
2/9/2000 0:00,5703.5
2/10/2000 0:00,5703.5
2/12/2000 0:00,5703.46
2/14/2000 0:00,5704.02
2/15/2000 0:00,5704.94
2/16/2000 0:00,5705.26
2/17/2000 0:00,5704.73
2/23/2000 0:00,5703.18
2/24/2000 0:00,5703.2
2/25/2000 0:00,5703.23
2/26/2000 0:00,5703.22
2/28/2000 0:00,5703.58
2/29/2000 0:00,5703.79
3/1/2000 0:00,5703.83
3/2/2000 0:00,5703.9
3/5/2000 0:00,5703.98
3/6/2000 0:00,5704.04
3/7/2000 0:00,5704.06
3/9/2000 0:00,5704.07
3/10/2000 0:00,5704.06
3/11/2000 0:00,5704.05
3/12/2000 0:00,5704.1
3/13/2000 0:00,5704.17
3/15/2000 0:00,5704.31
3/17/2000 0:00,5704.1
3/18/2000 0:00,5704.01
3/19/2000 0:00,5704.03
3/20/2000 0:00,5704.28
3/21/2000 0:00,5704.35
3/22/2000 0:00,5704.14
3/23/2000 0:00,5703.98
3/24/2000 0:00,5703.98
3/26/2000 0:00,5704.18
3/28/2000 0:00,5704.46
3/29/2000 0:00,5704.28
3/30/2000 0:00,5704.02
3/31/2000 0:00,5703.63
4/1/2000 0:00,5703.49
4/2/2000 0:00,5703.5
4/6/2000 0:00,5705.79
4/7/2000 0:00,5706.31
4/9/2000 0:00,5707.26
4/10/2000 0:00,5707.57
4/11/2000 0:00,5708.15
4/13/2000 0:00,5710.23
4/15/2000 0:00,5713.38
4/16/2000 0:00,5714.3
4/17/2000 0:00,5715.14
4/18/2000 0:00,5716.19
4/20/2000 0:00,5717.61
4/21/2000 0:00,5718.39
4/22/2000 0:00,5719.33
4/24/2000 0:00,5720.91
4/25/2000 0:00,5721.63
4/26/2000 0:00,5722.41
4/28/2000 0:00,5724.31
4/29/2000 0:00,5725.17
4/30/2000 0:00,5725.89
5/1/2000 0:00,5726.65
5/2/2000 0:00,5727.47
5/3/2000 0:00,5728.33
5/4/2000 0:00,5729.15
5/5/2000 0:00,5730.02
5/6/2000 0:00,5730.78
5/7/2000 0:00,5731.4
5/8/2000 0:00,5732.21
5/9/2000 0:00,5733.42
5/10/2000 0:00,5734.09
5/11/2000 0:00,5734.39
5/12/2000 0:00,5734.55
5/15/2000 0:00,5734.42
5/17/2000 0:00,5734.35
5/18/2000 0:00,5734.27
5/19/2000 0:00,5734.25
5/20/2000 0:00,5734.34
5/21/2000 0:00,5734.51
5/23/2000 0:00,5735.11
5/24/2000 0:00,5735.69
5/25/2000 0:00,5736.45
5/27/2000 0:00,5737.45
5/28/2000 0:00,5737.87
5/29/2000 0:00,5738.26
5/30/2000 0:00,5738.51
5/31/2000 0:00,5738.67
6/1/2000 0:00,5738.79
6/2/2000 0:00,5738.89
6/3/2000 0:00,5738.99
6/4/2000 0:00,5739.22
6/5/2000 0:00,5739.51
6/7/2000 0:00,5740.17
6/8/2000 0:00,5740.49
6/9/2000 0:00,5740.76
6/10/2000 0:00,5740.9
6/12/2000 0:00,5741.13
6/14/2000 0:00,5741.33
6/15/2000 0:00,5741.37
6/16/2000 0:00,5741.37
6/17/2000 0:00,5741.35
6/18/2000 0:00,5741.31
6/19/2000 0:00,5741.31
6/21/2000 0:00,5741.3
6/22/2000 0:00,5741.28
6/23/2000 0:00,5741.25
6/25/2000 0:00,5740.74
6/26/2000 0:00,5740.47
6/27/2000 0:00,5740.22
6/28/2000 0:00,5739.99
6/29/2000 0:00,5739.71
6/30/2000 0:00,5739.43
7/1/2000 0:00,5739.13
7/2/2000 0:00,5738.78
7/3/2000 0:00,5738.54
7/5/2000 0:00,5738.18
7/6/2000 0:00,5737.99
7/7/2000 0:00,5737.81
7/8/2000 0:00,5737.61
7/9/2000 0:00,5737.41
7/10/2000 0:00,5737.21
7/11/2000 0:00,5737.02
7/12/2000 0:00,5736.85
7/13/2000 0:00,5736.59
7/15/2000 0:00,5736.15
7/16/2000 0:00,5735.94
7/17/2000 0:00,5735.7
7/18/2000 0:00,5735.46
7/19/2000 0:00,5735.46
7/20/2000 0:00,5734.98
7/21/2000 0:00,5734.73
7/22/2000 0:00,5734.46
7/23/2000 0:00,5734.21
7/25/2000 0:00,5733.68
7/26/2000 0:00,5733.41
7/28/2000 0:00,5732.86
7/30/2000 0:00,5732.31
7/31/2000 0:00,5732.04
8/1/2000 0:00,5731.77
8/2/2000 0:00,5731.49
8/4/2000 0:00,5730.94
8/5/2000 0:00,5730.65
8/6/2000 0:00,5730.37
8/7/2000 0:00,5730.07
8/8/2000 0:00,5729.78
8/9/2000 0:00,5729.48
8/10/2000 0:00,5729.18
8/11/2000 0:00,5728.87
8/12/2000 0:00,5728.57
8/13/2000 0:00,5728.26
8/14/2000 0:00,5727.96
8/15/2000 0:00,5727.65
8/16/2000 0:00,5727.34
8/17/2000 0:00,5727.03
8/18/2000 0:00,5726.71
8/19/2000 0:00,5726.38
8/20/2000 0:00,5726.06
8/21/2000 0:00,5725.74
8/22/2000 0:00,5725.43
8/24/2000 0:00,5724.79
8/25/2000 0:00,5724.47
8/26/2000 0:00,5724.15
8/27/2000 0:00,5723.82
8/28/2000 0:00,5723.5
8/29/2000 0:00,5723.19
8/30/2000 0:00,5722.87
8/31/2000 0:00,5722.55
9/1/2000 0:00,5722.22
9/2/2000 0:00,5721.94
9/3/2000 0:00,5721.66
9/4/2000 0:00,5721.34
9/5/2000 0:00,5721.02
9/6/2000 0:00,5720.71
9/9/2000 0:00,5719.71
9/10/2000 0:00,5719.38
9/11/2000 0:00,5719.05
9/12/2000 0:00,5718.7
9/13/2000 0:00,5718.36
9/14/2000 0:00,5718.02
9/15/2000 0:00,5717.67
9/18/2000 0:00,5716.61
9/19/2000 0:00,5716.25
9/20/2000 0:00,5715.9
9/21/2000 0:00,5715.53
9/22/2000 0:00,5715.15
9/23/2000 0:00,5714.78
9/24/2000 0:00,5714.42
9/25/2000 0:00,5714.05
9/26/2000 0:00,5713.67
9/27/2000 0:00,5713.3
9/29/2000 0:00,5712.54
9/30/2000 0:00,5712.15
10/1/2000 0:00,5711.77
10/2/2000 0:00,5711.37
10/3/2000 0:00,5710.98
10/6/2000 0:00,5709.83
10/7/2000 0:00,5709.47
10/8/2000 0:00,5709.13
10/9/2000 0:00,5708.77
10/11/2000 0:00,5708.09
10/12/2000 0:00,5707.84
10/13/2000 0:00,5707.59
10/14/2000 0:00,5707.35
10/15/2000 0:00,5707.09
10/16/2000 0:00,5706.84
10/17/2000 0:00,5706.58
10/18/2000 0:00,5706.33
10/19/2000 0:00,5706.06
10/20/2000 0:00,5705.8
10/21/2000 0:00,5705.54
10/22/2000 0:00,5705.27
10/23/2000 0:00,5705
10/24/2000 0:00,5704.79
10/25/2000 0:00,5704.6
10/26/2000 0:00,5704.43
10/27/2000 0:00,5704.3
10/28/2000 0:00,5704.19
10/29/2000 0:00,5704.23
10/30/2000 0:00,5704.19
10/31/2000 0:00,5704.1
11/1/2000 0:00,5704.01
11/2/2000 0:00,5703.91
11/3/2000 0:00,5703.91
11/4/2000 0:00,5703.78
11/5/2000 0:00,5703.74
11/6/2000 0:00,5703.7
11/7/2000 0:00,5703.65
11/8/2000 0:00,5703.61
11/9/2000 0:00,5703.58
11/10/2000 0:00,5703.54
11/11/2000 0:00,5703.49
11/12/2000 0:00,5703.41
11/13/2000 0:00,5703.34
11/14/2000 0:00,5703.37
11/15/2000 0:00,5703.39
11/16/2000 0:00,5703.42
11/17/2000 0:00,5703.45
11/18/2000 0:00,5703.46
11/19/2000 0:00,5703.49
11/20/2000 0:00,5703.51
11/21/2000 0:00,5703.55
11/22/2000 0:00,5703.58
11/23/2000 0:00,5703.6
11/24/2000 0:00,5703.63
11/25/2000 0:00,5703.67
11/26/2000 0:00,5703.7
11/27/2000 0:00,5703.74
11/28/2000 0:00,5703.78
11/29/2000 0:00,5703.82
11/30/2000 0:00,5703.94
12/1/2000 0:00,5704.01
12/2/2000 0:00,5703.95
12/3/2000 0:00,5703.87
12/4/2000 0:00,5703.81
12/5/2000 0:00,5703.71
12/6/2000 0:00,5703.63
12/7/2000 0:00,5703.55
12/8/2000 0:00,5703.49
12/9/2000 0:00,5703.41
12/10/2000 0:00,5703.34
12/11/2000 0:00,5703.27
12/12/2000 0:00,5703.22
12/13/2000 0:00,5703.14
12/14/2000 0:00,5703.21
12/15/2000 0:00,5703.29
12/16/2000 0:00,5703.33
12/17/2000 0:00,5703.38
12/18/2000 0:00,5703.42
12/19/2000 0:00,5703.46
12/20/2000 0:00,5703.51
12/21/2000 0:00,5703.57
12/22/2000 0:00,5703.62
12/23/2000 0:00,5703.66
12/24/2000 0:00,5703.71
12/25/2000 0:00,5703.74
12/26/2000 0:00,5703.77
12/27/2000 0:00,5703.79
12/28/2000 0:00,5703.83
12/29/2000 0:00,5703.87
12/30/2000 0:00,5703.91
12/31/2000 0:00,5703.94
1/1/2001 0:00,5703.97
1/2/2001 0:00,5704
1/3/2001 0:00,5704.03
1/4/2001 0:00,5704.06
1/5/2001 0:00,5704.08
1/6/2001 0:00,5704.11
1/7/2001 0:00,5704.15
1/8/2001 0:00,5704.19
1/9/2001 0:00,5704.17
1/10/2001 0:00,5704.14
1/11/2001 0:00,5704.13
1/12/2001 0:00,5704.11
1/13/2001 0:00,5704.07
1/14/2001 0:00,5704.04
1/15/2001 0:00,5703.98
1/16/2001 0:00,5703.96
1/17/2001 0:00,5703.9
1/18/2001 0:00,5703.85
1/19/2001 0:00,5703.81
1/20/2001 0:00,5703.76
1/21/2001 0:00,5703.71
1/22/2001 0:00,5703.69
1/23/2001 0:00,5703.64
1/24/2001 0:00,5703.62
1/25/2001 0:00,5703.58
1/26/2001 0:00,5703.57
1/27/2001 0:00,5703.53
1/28/2001 0:00,5703.47
1/29/2001 0:00,5703.45
1/30/2001 0:00,5703.41
1/31/2001 0:00,5703.37
2/1/2001 0:00,5703.31
2/2/2001 0:00,5703.28
2/4/2001 0:00,5703.39
2/5/2001 0:00,5703.49
2/6/2001 0:00,5703.57
2/7/2001 0:00,5703.66
2/8/2001 0:00,5703.7
2/9/2001 0:00,5703.78
2/10/2001 0:00,5703.87
2/11/2001 0:00,5703.97
2/12/2001 0:00,5704.03
2/13/2001 0:00,5704.1
2/14/2001 0:00,5704.09
2/15/2001 0:00,5704.06
2/16/2001 0:00,5704.05
2/19/2001 0:00,5703.95
2/20/2001 0:00,5703.94
2/21/2001 0:00,5703.93
2/22/2001 0:00,5703.93
2/23/2001 0:00,5703.91
2/24/2001 0:00,5703.9
2/25/2001 0:00,5703.9
2/26/2001 0:00,5703.87
2/27/2001 0:00,5703.83
2/28/2001 0:00,5703.81
3/1/2001 0:00,5703.75
3/2/2001 0:00,5703.74
3/3/2001 0:00,5703.7
3/5/2001 0:00,5703.74
3/6/2001 0:00,5703.77
3/7/2001 0:00,5703.77
3/8/2001 0:00,5703.79
3/9/2001 0:00,5703.87
3/10/2001 0:00,5703.93
3/11/2001 0:00,5703.97
3/12/2001 0:00,5703.98
3/14/2001 0:00,5704.09
3/16/2001 0:00,5703.98
3/17/2001 0:00,5703.91
3/18/2001 0:00,5703.91
3/19/2001 0:00,5704
3/20/2001 0:00,5704.08
3/21/2001 0:00,5704.14
3/22/2001 0:00,5704.07
3/23/2001 0:00,5704.01
3/24/2001 0:00,5703.93
3/25/2001 0:00,5703.98
3/26/2001 0:00,5704.22
3/27/2001 0:00,5703.87
3/28/2001 0:00,5703.47
3/29/2001 0:00,5703.58
3/30/2001 0:00,5703.62
3/31/2001 0:00,5703.58
4/1/2001 0:00,5703.57
4/2/2001 0:00,5703.53
4/3/2001 0:00,5703.3
4/4/2001 0:00,5703.06
4/5/2001 0:00,5703.03
4/6/2001 0:00,5703.07
4/7/2001 0:00,5703.14
4/8/2001 0:00,5703.15
4/11/2001 0:00,5703.05
4/12/2001 0:00,5703.02
4/13/2001 0:00,5702.98
4/14/2001 0:00,5702.95
4/15/2001 0:00,5702.91
4/16/2001 0:00,5702.89
4/17/2001 0:00,5703.03
4/18/2001 0:00,5703.27
4/19/2001 0:00,5703.66
4/20/2001 0:00,5703.99
4/21/2001 0:00,5704.03
4/22/2001 0:00,5703.96
4/23/2001 0:00,5703.91
4/24/2001 0:00,5703.97
4/25/2001 0:00,5704.04
4/26/2001 0:00,5704.31
4/27/2001 0:00,5704.72
4/28/2001 0:00,5704.99
4/29/2001 0:00,5705.08
4/30/2001 0:00,5705.13
5/1/2001 0:00,5705.57
5/2/2001 0:00,5706.14
5/3/2001 0:00,5706.42
5/4/2001 0:00,5706.37
5/5/2001 0:00,5706.24
5/6/2001 0:00,5706.16
5/7/2001 0:00,5706.15
5/8/2001 0:00,5706.49
5/9/2001 0:00,5707.14
5/10/2001 0:00,5707.74
5/11/2001 0:00,5708.29
5/12/2001 0:00,5708.85
5/13/2001 0:00,5709.37
5/14/2001 0:00,5709.83
5/15/2001 0:00,5710.02
5/16/2001 0:00,5710.5
5/17/2001 0:00,5710.89
5/18/2001 0:00,5710.9
5/19/2001 0:00,5710.81
5/20/2001 0:00,5710.66
5/21/2001 0:00,5710.5
5/22/2001 0:00,5710.44
5/23/2001 0:00,5710.47
5/24/2001 0:00,5710.47
5/25/2001 0:00,5710.42
5/26/2001 0:00,5710.39
5/27/2001 0:00,5710.45
5/28/2001 0:00,5710.47
5/29/2001 0:00,5710.47
5/30/2001 0:00,5710.46
5/31/2001 0:00,5710.43
6/1/2001 0:00,5710.53
6/2/2001 0:00,5710.58
6/3/2001 0:00,5710.61
6/4/2001 0:00,5710.62
6/5/2001 0:00,5710.6
6/6/2001 0:00,5710.58
6/7/2001 0:00,5710.54
6/8/2001 0:00,5710.5
6/9/2001 0:00,5710.44
6/10/2001 0:00,5710.38
6/11/2001 0:00,5710.3
6/12/2001 0:00,5710.27
6/13/2001 0:00,5710.26
6/15/2001 0:00,5710.22
6/17/2001 0:00,5710.14
6/18/2001 0:00,5710.08
6/19/2001 0:00,5710.06
6/20/2001 0:00,5710.04
6/21/2001 0:00,5710.02
6/22/2001 0:00,5709.99
6/23/2001 0:00,5709.94
6/25/2001 0:00,5709.83
6/26/2001 0:00,5709.78
6/27/2001 0:00,5709.72
6/28/2001 0:00,5709.68
6/29/2001 0:00,5709.63
6/30/2001 0:00,5709.59
7/1/2001 0:00,5709.54
7/2/2001 0:00,5709.47
7/3/2001 0:00,5709.42
7/4/2001 0:00,5709.37
7/5/2001 0:00,5709.31
7/6/2001 0:00,5709.26
7/7/2001 0:00,5709.19
7/8/2001 0:00,5709.13
7/9/2001 0:00,5709.07
7/10/2001 0:00,5709
7/12/2001 0:00,5708.88
7/13/2001 0:00,5708.82
7/14/2001 0:00,5708.73
7/15/2001 0:00,5708.66
7/16/2001 0:00,5708.57
7/17/2001 0:00,5708.49
7/18/2001 0:00,5708.4
7/19/2001 0:00,5708.28
7/20/2001 0:00,5708.16
7/21/2001 0:00,5708.04
7/22/2001 0:00,5707.91
7/23/2001 0:00,5707.79
7/24/2001 0:00,5707.67
7/25/2001 0:00,5707.56
7/26/2001 0:00,5707.44
7/27/2001 0:00,5707.32
7/28/2001 0:00,5707.18
7/29/2001 0:00,5707.05
7/30/2001 0:00,5706.9
7/31/2001 0:00,5706.77
8/1/2001 0:00,5706.65
8/2/2001 0:00,5706.51
8/3/2001 0:00,5706.38
8/4/2001 0:00,5706.25
8/5/2001 0:00,5706.11
8/6/2001 0:00,5705.98
8/7/2001 0:00,5705.84
8/8/2001 0:00,5705.71
8/9/2001 0:00,5705.59
8/10/2001 0:00,5705.45
8/11/2001 0:00,5705.31
8/12/2001 0:00,5705.18
8/13/2001 0:00,5705.03
8/14/2001 0:00,5704.89
8/15/2001 0:00,5704.75
8/16/2001 0:00,5704.6
8/17/2001 0:00,5704.46
8/18/2001 0:00,5704.32
8/19/2001 0:00,5704.16
8/20/2001 0:00,5704.01
8/21/2001 0:00,5703.86
8/22/2001 0:00,5703.7
8/23/2001 0:00,5703.55
8/24/2001 0:00,5703.4
8/25/2001 0:00,5703.4
8/26/2001 0:00,5703.12
8/27/2001 0:00,5702.97
8/28/2001 0:00,5702.82
8/29/2001 0:00,5702.67
8/31/2001 0:00,5702.36
9/1/2001 0:00,5702.23
9/2/2001 0:00,5702.08
9/3/2001 0:00,5701.92
9/4/2001 0:00,5701.78
9/5/2001 0:00,5701.62
9/6/2001 0:00,5701.46
9/7/2001 0:00,5701.32
9/8/2001 0:00,5701.17
9/9/2001 0:00,5701.01
9/10/2001 0:00,5700.86
9/13/2001 0:00,5700.45
9/14/2001 0:00,5700.32
9/15/2001 0:00,5700.17
9/16/2001 0:00,5700.03
9/17/2001 0:00,5699.88
9/18/2001 0:00,5699.74
9/19/2001 0:00,5699.6
9/20/2001 0:00,5699.44
9/21/2001 0:00,5699.3
9/22/2001 0:00,5699.15
9/23/2001 0:00,5699.01
9/24/2001 0:00,5698.86
9/25/2001 0:00,5698.75
9/26/2001 0:00,5698.71
9/27/2001 0:00,5698.69
9/28/2001 0:00,5698.65
9/29/2001 0:00,5698.61
9/30/2001 0:00,5698.58
10/1/2001 0:00,5698.54
10/2/2001 0:00,5698.52
10/3/2001 0:00,5698.49
10/4/2001 0:00,5698.46
10/5/2001 0:00,5698.41
10/6/2001 0:00,5698.38
10/7/2001 0:00,5698.34
10/8/2001 0:00,5698.32
10/9/2001 0:00,5698.28
10/10/2001 0:00,5698.26
10/11/2001 0:00,5698.26
10/12/2001 0:00,5698.27
10/13/2001 0:00,5698.28
10/14/2001 0:00,5698.28
10/15/2001 0:00,5698.29
10/16/2001 0:00,5698.3
10/17/2001 0:00,5698.3
10/18/2001 0:00,5698.3
10/19/2001 0:00,5698.32
10/20/2001 0:00,5698.33
10/21/2001 0:00,5698.33
10/22/2001 0:00,5698.34
10/23/2001 0:00,5698.34
10/24/2001 0:00,5698.36
10/25/2001 0:00,5698.36
10/26/2001 0:00,5698.38
10/27/2001 0:00,5698.38
10/28/2001 0:00,5698.4
10/29/2001 0:00,5698.41
10/30/2001 0:00,5698.43
10/31/2001 0:00,5698.53
11/3/2001 0:00,5698.65
11/4/2001 0:00,5698.67
11/5/2001 0:00,5698.69
11/6/2001 0:00,5698.71
11/7/2001 0:00,5698.69
11/8/2001 0:00,5698.7
11/10/2001 0:00,5698.7
11/12/2001 0:00,5698.81
11/13/2001 0:00,5698.9
11/14/2001 0:00,5698.94
11/15/2001 0:00,5698.98
11/16/2001 0:00,5699.01
11/17/2001 0:00,5698.94
11/18/2001 0:00,5698.86
11/19/2001 0:00,5698.77
11/20/2001 0:00,5698.69
11/21/2001 0:00,5698.61
11/22/2001 0:00,5699.03
11/23/2001 0:00,5699.43
11/24/2001 0:00,5699.55
11/25/2001 0:00,5700.05
11/26/2001 0:00,5700.15
11/27/2001 0:00,5700.19
11/28/2001 0:00,5700.21
12/2/2001 0:00,5700.49
12/3/2001 0:00,5700.61
12/4/2001 0:00,5700.72
12/5/2001 0:00,5700.76
12/6/2001 0:00,5700.83
12/7/2001 0:00,5700.89
12/8/2001 0:00,5700.93
12/9/2001 0:00,5700.99
12/10/2001 0:00,5701.03
12/11/2001 0:00,5700.71
12/12/2001 0:00,5700.35
12/19/2001 0:00,5698.34
12/20/2001 0:00,5698.24
12/21/2001 0:00,5698.09
12/22/2001 0:00,5698.11
12/23/2001 0:00,5698.17
12/24/2001 0:00,5698.17
12/25/2001 0:00,5698.2
12/26/2001 0:00,5698.23
12/27/2001 0:00,5698.27
12/28/2001 0:00,5698.31
12/29/2001 0:00,5698.4
12/30/2001 0:00,5698.48
12/31/2001 0:00,5698.64
1/1/2002 0:00,5698.91
1/2/2002 0:00,5699.11
1/3/2002 0:00,5699.36
1/4/2002 0:00,5699.55
1/5/2002 0:00,5699.73
1/6/2002 0:00,5699.98
1/7/2002 0:00,5700.63
1/8/2002 0:00,5701.14
1/9/2002 0:00,5701.51
1/10/2002 0:00,5701.76
1/11/2002 0:00,5701.75
1/12/2002 0:00,5701.7
1/13/2002 0:00,5701.6
1/14/2002 0:00,5701.5
1/15/2002 0:00,5701.39
1/16/2002 0:00,5701.25
1/17/2002 0:00,5701.12
1/18/2002 0:00,5700.94
1/19/2002 0:00,5700.76
1/20/2002 0:00,5700.59
1/21/2002 0:00,5700.44
1/22/2002 0:00,5700.3
1/23/2002 0:00,5700.11
1/24/2002 0:00,5699.91
1/25/2002 0:00,5699.74
1/26/2002 0:00,5699.57
1/27/2002 0:00,5699.43
1/28/2002 0:00,5699.23
1/29/2002 0:00,5699.07
1/30/2002 0:00,5698.87
1/31/2002 0:00,5698.88
2/1/2002 0:00,5698.91
2/2/2002 0:00,5698.92
2/3/2002 0:00,5698.95
2/4/2002 0:00,5698.95
2/5/2002 0:00,5698.96
2/6/2002 0:00,5698.97
2/7/2002 0:00,5698.99
2/8/2002 0:00,5699.06
2/9/2002 0:00,5699.09
2/10/2002 0:00,5699.11
2/11/2002 0:00,5699.14
2/12/2002 0:00,5699.17
2/13/2002 0:00,5699.21
2/14/2002 0:00,5699.27
2/15/2002 0:00,5699.31
2/16/2002 0:00,5699.39
2/17/2002 0:00,5699.46
2/18/2002 0:00,5699.51
2/19/2002 0:00,5699.58
2/20/2002 0:00,5699.82
2/21/2002 0:00,5700.25
2/22/2002 0:00,5700.25
2/23/2002 0:00,5700.34
2/24/2002 0:00,5700.42
2/25/2002 0:00,5700.42
2/26/2002 0:00,5700.38
2/27/2002 0:00,5700.35
2/28/2002 0:00,5700.34
3/1/2002 0:00,5700.3
3/2/2002 0:00,5700.23
3/3/2002 0:00,5700.13
3/4/2002 0:00,5700.03
3/5/2002 0:00,5699.76
3/6/2002 0:00,5699.55
3/7/2002 0:00,5699.76
3/8/2002 0:00,5699.72
3/9/2002 0:00,5699.52
3/10/2002 0:00,5699.34
3/11/2002 0:00,5699.09
3/12/2002 0:00,5699.16
3/13/2002 0:00,5699.4
3/14/2002 0:00,5699.59
3/15/2002 0:00,5699.9
3/16/2002 0:00,5700.28
3/17/2002 0:00,5700.65
3/18/2002 0:00,5700.97
3/19/2002 0:00,5701.28
3/20/2002 0:00,5701.62
3/21/2002 0:00,5701.99
3/22/2002 0:00,5702.39
3/23/2002 0:00,5702.76
3/24/2002 0:00,5702.96
3/26/2002 0:00,5703.15
3/27/2002 0:00,5703.29
3/28/2002 0:00,5703.4
3/29/2002 0:00,5703.52
3/30/2002 0:00,5703.79
3/31/2002 0:00,5703.88
4/4/2002 0:00,5704.28
4/5/2002 0:00,5704.85
4/6/2002 0:00,5705.23
4/7/2002 0:00,5705.39
4/8/2002 0:00,5705.52
4/9/2002 0:00,5705.76
4/10/2002 0:00,5706.16
4/11/2002 0:00,5706.61
4/12/2002 0:00,5707.11
4/13/2002 0:00,5707.66
4/14/2002 0:00,5708.26
4/15/2002 0:00,5709.48
4/16/2002 0:00,5710.02
4/17/2002 0:00,5710.12
4/18/2002 0:00,5710.19
4/19/2002 0:00,5710.36
4/20/2002 0:00,5710.67
4/21/2002 0:00,5710.96
4/22/2002 0:00,5711.24
4/23/2002 0:00,5711.59
4/24/2002 0:00,5712.04
4/25/2002 0:00,5712.47
4/26/2002 0:00,5712.96
4/27/2002 0:00,5713.38
4/28/2002 0:00,5713.62
4/29/2002 0:00,5713.82
4/30/2002 0:00,5714.04
5/1/2002 0:00,5714.1
5/2/2002 0:00,5714.2
5/3/2002 0:00,5714.4
5/4/2002 0:00,5714.75
5/5/2002 0:00,5715.25
5/6/2002 0:00,5715.8
5/7/2002 0:00,5716.41
5/9/2002 0:00,5717.46
5/10/2002 0:00,5717.87
5/11/2002 0:00,5718.2
5/13/2002 0:00,5718.81
5/14/2002 0:00,5719.25
5/15/2002 0:00,5719.77
5/16/2002 0:00,5720.32
5/17/2002 0:00,5720.86
5/18/2002 0:00,5721.49
5/19/2002 0:00,5722.12
5/20/2002 0:00,5722.6
5/21/2002 0:00,5722.94
5/22/2002 0:00,5723.12
5/23/2002 0:00,5723.25
5/24/2002 0:00,5723.35
5/25/2002 0:00,5723.48
5/26/2002 0:00,5723.69
5/27/2002 0:00,5723.96
5/28/2002 0:00,5724.3
5/29/2002 0:00,5724.74
5/30/2002 0:00,5725.22
5/31/2002 0:00,5725.74
6/1/2002 0:00,5726.27
6/2/2002 0:00,5726.7
6/3/2002 0:00,5726.97
6/4/2002 0:00,5727.21
6/5/2002 0:00,5727.53
6/6/2002 0:00,5727.86
6/7/2002 0:00,5728.18
6/8/2002 0:00,5728.44
6/9/2002 0:00,5728.62
6/10/2002 0:00,5728.67
6/11/2002 0:00,5728.79
6/12/2002 0:00,5729.03
6/13/2002 0:00,5729.29
6/14/2002 0:00,5729.59
6/15/2002 0:00,5729.86
6/16/2002 0:00,5730.07
6/17/2002 0:00,5730.26
6/18/2002 0:00,5730.35
6/19/2002 0:00,5730.46
6/20/2002 0:00,5730.56
6/21/2002 0:00,5730.55
6/22/2002 0:00,5730.53
6/23/2002 0:00,5730.49
6/24/2002 0:00,5730.42
6/25/2002 0:00,5730.38
6/26/2002 0:00,5730.37
6/27/2002 0:00,5730.38
6/28/2002 0:00,5730.37
6/29/2002 0:00,5730.35
6/30/2002 0:00,5730.35
7/1/2002 0:00,5730.34
7/2/2002 0:00,5730.31
7/3/2002 0:00,5730.27
7/4/2002 0:00,5730.22
7/5/2002 0:00,5730.15
7/6/2002 0:00,5730.08
7/7/2002 0:00,5729.99
7/8/2002 0:00,5729.89
7/9/2002 0:00,5729.8
7/10/2002 0:00,5729.7
7/11/2002 0:00,5729.59
7/12/2002 0:00,5729.47
7/13/2002 0:00,5729.37
7/14/2002 0:00,5729.27
7/15/2002 0:00,5729.11
7/16/2002 0:00,5728.99
7/17/2002 0:00,5728.84
7/18/2002 0:00,5728.7
7/19/2002 0:00,5728.53
7/20/2002 0:00,5728.48
7/21/2002 0:00,5728.32
7/22/2002 0:00,5728.15
7/23/2002 0:00,5727.98
7/24/2002 0:00,5727.85
7/25/2002 0:00,5727.68
7/26/2002 0:00,5727.5
7/27/2002 0:00,5727.33
7/28/2002 0:00,5727.16
7/29/2002 0:00,5726.99
7/30/2002 0:00,5726.82
7/31/2002 0:00,5726.64
8/1/2002 0:00,5726.47
8/2/2002 0:00,5726.29
8/3/2002 0:00,5726.11
8/4/2002 0:00,5725.92
8/5/2002 0:00,5725.73
8/6/2002 0:00,5725.53
8/7/2002 0:00,5725.42
8/8/2002 0:00,5725.31
8/9/2002 0:00,5725.19
8/10/2002 0:00,5725.08
8/11/2002 0:00,5724.97
8/12/2002 0:00,5724.86
8/13/2002 0:00,5724.74
8/14/2002 0:00,5724.63
8/15/2002 0:00,5724.51
8/16/2002 0:00,5724.39
8/17/2002 0:00,5724.28
8/18/2002 0:00,5724.14
8/19/2002 0:00,5724.02
8/20/2002 0:00,5723.88
8/21/2002 0:00,5723.76
8/22/2002 0:00,5723.62
8/23/2002 0:00,5723.5
8/24/2002 0:00,5723.38
8/25/2002 0:00,5723.15
8/26/2002 0:00,5722.92
8/27/2002 0:00,5722.68
8/28/2002 0:00,5722.45
8/29/2002 0:00,5722.2
8/30/2002 0:00,5721.98
8/31/2002 0:00,5721.71
9/1/2002 0:00,5721.43
9/2/2002 0:00,5721.16
9/3/2002 0:00,5720.87
9/4/2002 0:00,5720.58
9/5/2002 0:00,5720.29
9/6/2002 0:00,5720.01
9/7/2002 0:00,5719.67
9/8/2002 0:00,5719.44
9/9/2002 0:00,5719.16
9/10/2002 0:00,5718.89
9/11/2002 0:00,5718.6
